Date,Price_A,Price_B,Spread,Zscore,Position_A,Position_B,Return_A,Return_B,Strategy_Return,Cumulative_Return
2022-05-02,258.4755554199219,277.2682189941406,-63.595469270570106,1.3628277268072055,-1,1,-0.02247626860586538,0.021870820947309966,0.044347089553175345,1.1973861269263815
2022-05-03,259.04296875,275.4526672363281,-60.91913549826256,1.5304261681873221,-1,1,0.0021952301414200903,-0.006547998051846249,-0.00874322819326634,1.1869171067832127
2022-05-04,271.6984558105469,284.8011779785156,-59.12275246698067,1.6429199831515704,-1,1,0.04885477927316595,0.03393871925795078,-0.014916060015215171,1.1692129799853488
2022-05-05,266.3323669433594,270.1686706542969,-47.4919181209749,2.371270732415625,-1,1,-0.019750163287380773,-0.05137797332187499,-0.03162781003449422,1.1322333339645072
2022-05-06,262.89923095703125,265.8330993652344,-45.88891295577582,2.4716547614898463,-1,1,-0.01289041968773641,-0.016047646377955527,-0.003157226690219117,1.1286586166629586
2022-05-09,266.3516540527344,268.2900085449219,-45.29040243593181,2.509134926076707,-1,1,0.0131321156137858,0.009242299719463887,-0.003889815894321913,1.1242683424365996
2022-05-10,256.1579895019531,262.9879150390625,-49.325226660072474,2.256464553567203,-1,1,-0.03827145202846394,-0.019762545517872376,0.01850890651059156,1.1450773200795765
2022-05-11,254.523193359375,255.5813751220703,-42.356685899739546,2.6928512935957567,-1,1,-0.006381983813023573,-0.02816304283750859,-0.021781059024485017,1.1201363233833241
2022-05-12,264.0148010253906,261.6601257324219,-39.92607298103485,2.845062105635859,-1,1,0.03729172002259884,0.02378401245962558,-0.013507707562973259,1.1050058494963981
2022-05-13,262.8511657714844,267.3866882324219,-47.74160602192882,2.3556346770534913,-1,1,-0.004407462192978828,0.021885499305523082,0.02629296149850191,1.1340597257528264
2022-05-16,260.9662780761719,267.3505554199219,-49.584522329431195,2.2402268366984037,-1,1,-0.007170931465265706,-0.00013513317637037225,0.007035798288895334,1.1420387412307833
2022-05-17,258.9371643066406,271.8306884765625,-56.817698250537376,1.787268008039166,-1,1,-0.007775386860286115,0.016757522906970523,0.02453290976725664,1.1700562746201095
2022-05-18,249.70521545410156,257.58648681640625,-49.50377451361288,2.245283458639967,-1,1,-0.035653239955954485,-0.05240100644995571,-0.016747766494001226,1.150460445347931
2022-05-19,250.00404357910156,259.91693115234375,-51.91195910713651,2.094477162128536,-1,1,0.001196723602495009,0.009047230562209352,0.007850506959714343,1.159492143081011
2022-05-20,248.6352996826172,259.40203857421875,-52.682610727326676,2.046217108869345,-1,1,-0.005474887033382281,-0.0019809889869129016,0.003493898046469379,1.1635432904146183
2022-05-23,249.9076690673828,258.3542785644531,-50.1931774424894,2.2021113933474643,-1,1,0.005117412476787431,-0.00403913560403979,-0.00915654808082722,1.1528892503318129
2022-05-24,248.34613037109375,260.0614318847656,-53.737722417577515,1.9801434835996863,-1,1,-0.006248462490632933,0.006607799684209992,0.012856262174842925,1.1677110967926367
2022-05-25,255.5464324951172,265.16473388671875,-52.465347089624515,2.0598226790804404,-1,1,0.02899301113838293,0.019623448063665228,-0.009369563074717702,1.1567701540181903
2022-05-26,262.1490783691406,273.5107421875,-55.557311925978865,1.866196423365588,-1,1,0.02583736274287296,0.03147480503326183,0.005637442290388872,1.1632913790047121
2022-05-27,266.37091064453125,278.61395263671875,-57.26330010023679,1.7593633512065738,-1,1,0.01610470004951048,0.018658171918236155,0.0025534718687256763,1.1662618108161318
2022-05-31,258.36102294921875,273.45648193359375,-59.28233936657102,1.632926268648253,-1,1,-0.03007042952224459,-0.01851117165639493,0.01155925786584966,1.1797429318264483
2022-06-01,255.68141174316406,270.1297607421875,-58.097676091898336,1.7071127249302804,-1,1,-0.010371576855775833,-0.012165450121654486,-0.0017938732658786538,1.1776266225204355
2022-06-02,259.7585754394531,278.0194396972656,-63.18505709084792,1.388528722085365,-1,1,0.015946265582985175,0.029206996420539033,0.013260730837553858,1.1932428121888166
2022-06-03,259.170654296875,277.30133056640625,-62.93883234950715,1.4039479060843603,-1,1,-0.0022633367987312525,-0.0025829457524312316,-0.0003196089536999791,1.1928614411021028
2022-06-06,265.0985412597656,276.21966552734375,-55.75449786166564,1.8538481670213545,-1,1,0.02287252381629723,-0.0039006846337632517,-0.02677320845006048,1.1609247130874367
2022-06-07,267.2191467285156,274.29278564453125,-51.39565470175768,2.126809382614089,-1,1,0.007999310213752109,-0.006975896807107529,-0.014975207020859638,1.1435396251733203
2022-06-08,258.39947509765625,270.43878173828125,-55.738567359843046,1.8548457732629586,-1,1,-0.03300538804511577,-0.01405069366733025,0.01895469437778552,1.165215069277368
2022-06-09,252.5294647216797,272.556640625,-64.06865406288608,1.33319575993614,-1,1,-0.022716804566875082,0.007831195189927698,0.03054799975680278,1.200810058930276
2022-06-10,238.48558044433594,262.90362548828125,-66.8997261120042,1.1559072364430822,-1,1,-0.055612854099310494,-0.03541654723430476,0.02019630686500573,1.2250619873670174
2022-06-13,229.270751953125,257.3772277832031,-69.69516554312492,0.980850112972119,-1,1,-0.038638933532343045,-0.021020621890680102,0.017618311641662943,1.2466455112408044
2022-06-14,221.19338989257812,253.2960662841797,-73.03190543396812,0.7718954561267551,-1,1,-0.03523066937992292,-0.01585673112642716,0.01937393825349576,1.2707979443995812
2022-06-15,220.72108459472656,254.25958251953125,-74.62341819941685,0.6722311086953114,0,0,-0.0021352595485829573,0.00380391314198536,0.005939172690568317,1.2783454328461894
2022-06-16,211.04364013671875,248.5604705810547,-77.6808510725782,0.4807673273582161,0,0,-0.04384467607966358,-0.022414541399000232,-0.0,1.2783454328461894
2022-06-17,214.74497985839844,246.07907104492188,-71.09715110720356,0.8930544135685983,0,0,0.01753826705832906,-0.00998308190490671,0.0,1.2783454328461894
2022-06-21,212.20025634765625,244.68833923339844,-72.02641929734705,0.8348614101757936,0,0,-0.011849979042211634,-0.005651564782075957,-0.0,1.2783454328461894
2022-06-22,213.21238708496094,244.48841857910156,-70.78206342360306,0.912785960214958,0,0,0.004769696110293431,-0.0008170420172992632,0.0,1.2783454328461894
2022-06-23,216.76914978027344,250.342041015625,-74.02478962435549,0.7097186661830978,0,0,0.016681782629708097,0.023942330154299585,0.0,1.2783454328461894
2022-06-24,222.89944458007812,257.2318115234375,-75.8975593495204,0.5924413331952597,0,0,0.028280291757469156,0.027521428202235132,0.0,1.2783454328461894
2022-06-27,218.95716857910156,256.9501037597656,-79.51260741056859,0.3660583510668763,0,0,-0.017686342863722504,-0.0010951513422988723,-0.0,1.2783454328461894
2022-06-28,215.2461700439453,245.55186462402344,-69.9835650516282,0.9627898438756124,0,0,-0.016948513534580156,-0.04435973743135324,-0.0,1.2783454328461894
2022-06-29,217.27037048339844,248.9331512451172,-71.8870215603049,0.8435908308862887,0,0,0.00940411826626164,0.01377015249414204,0.0,1.2783454328461894
2022-06-30,215.8245086669922,249.29669189453125,-73.75516729333958,0.7266030633786609,0,0,-0.006654666318234748,0.001460394678634458,0.0,1.2783454328461894
2022-07-01,226.7357635498047,253.66873168945312,-67.92241488674438,1.0918640119256815,-1,1,0.05055614374013517,0.017537496232687744,0.0,1.2783454328461894
2022-07-05,233.48297119140625,257.8953552246094,-66.08479615470867,1.2069401053960962,-1,1,0.02975802112541226,0.016661980792849862,-0.013096040332562398,1.2616041694986888
2022-07-06,233.9745330810547,257.75897216796875,-65.43481354536141,1.247643575709837,-1,1,0.002105343645149471,-0.0005288309924071921,-0.0026341746375566633,1.2582808837927597
2022-07-07,230.8419189453125,260.5858459472656,-71.85108614752187,0.8458411926442673,-1,1,-0.013388697028222984,0.010967120777680472,0.024355817805903457,1.2889273437470672
2022-07-08,229.68524169921875,260.3858642578125,-72.77546735956184,0.7879542235442264,-1,1,-0.005010689788832345,-0.0007674311270674528,0.004243258661764893,1.2943965958628076
2022-07-11,233.2227325439453,260.3131408691406,-69.15350200710594,1.0147703830552297,-1,1,0.015401472112688275,-0.0002792908473705502,-0.015680762960058825,1.2740994696667758
2022-07-12,237.65664672851562,259.1587829589844,-63.37870123866264,1.3764022609944726,-1,1,0.019011500878178156,-0.004434497260883741,-0.023445998139061897,1.2442269358719888
